GEOID,NAMELSAD,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,county_id,STNAME
18035,Delaware County,17766514052.641083,17797270944.727043,17849303319.842167,17795243634.65607,17911505132.68551,17886997462.05508,17989613306.3079,18011499667.12632,17882095754.18438,17856750386.3079,18035,Indiana
12075,Levy County,6148408211.647855,6060832611.273319,6073921454.929842,6006281228.829617,6042309491.136433,6118695193.749887,6196358415.68939,6294632009.728579,6382964929.781308,6493264215.910428,12075,Florida
28045,Hancock County,6657101415.602709,6754150441.05535,6903646305.263025,6933734032.37851,7070067956.088489,7154520869.336343,7254982694.053274,7337537943.806412,7396779644.840451,7452163967.237202,28045,Mississippi
13315,Wilcox County,1406342683.7742662,1396598423.9371557,1383993252.1917832,1380136287.2321444,1374188719.5207222,1394285634.9182847,1375153870.8514671,1373922683.4224832,1381009643.4918284,1350970688.9715576,13315,Georgia
22081,Red River Parish,1373879330.0045147,1371087709.103025,1383688206.2909255,1364295411.6254628,1346511202.5112414,1345924442.1291199,1340934455.4474041,1332662805.317201,1333917324.1657789,1320775281.5631602,22081,Louisiana
47093,Knox County,65370323043.57562,65931763209.4223,67230743842.50257,67676180810.64596,68871349450.54158,69729269080.42076,70941358873.74448,72136801657.82031,72947410712.04407,73581827173.39665,47093,Tennessee
23017,Oxford County,8724186592.848759,8719381189.13553,8765951529.999819,8742487857.660677,8814212819.635937,8832329791.053726,8916024226.325958,8991840253.444336,9035780100.852732,9070356189.128668,23017,Maine
29095,Jackson County,101896427789.52596,101975384250.5423,103321639510.69002,103550737628.09715,105022953348.40851,106113882004.2203,107702499128.34312,109099869805.7217,109639680752.7787,109988101334.63622,29095,Missouri
13281,Towns County,1590704334.7178333,1597061319.201806,1611099925.3804061,1643033895.85842,1704319991.8504739,1732350458.632957,1776143202.2681713,1805588529.3572912,1856469970.507991,1883223414.377607,13281,Georgia
28129,Smith County,2491071676.7133183,2494766769.607585,2491767441.15684,2471938175.2003617,2492514170.687133,2484343830.2139955,2480752073.997291,2512007654.4931827,2507783343.7782393,2490104167.419955,28129,Mississippi
16075,Payette County,3418013671.0970654,3403491641.213906,3458457900.9751697,3434728316.6410837,3498745677.9651465,3521251066.0225735,3560063544.4009027,3620085441.4873137,3677738041.1875396,3747203123.515666,16075,Idaho
16079,Shoshone County,1925001382.3747177,1911341249.880271,1937499039.2982392,1930302082.3411288,1902829294.4018059,1922087023.3137698,1931219371.1674943,1956562174.2425284,2001032439.1367948,2015426104.8444245,16079,Idaho
37095,Hyde County,877416505.8419865,875213755.0786456,867703064.9899775,861195295.0017155,861078306.9616253,838363680.7476298,845219560.4803611,818946065.4230248,786332215.723341,772407908.6800903,37095,North Carolina
19067,Floyd County,2462534123.8645597,2429555948.2564335,2453636703.5496163,2440561056.210203,2460069970.192686,2458231876.2799096,2466442136.646501,2464183704.8711514,2464445893.7672234,2447236076.0733185,19067,Iowa
21145,McCracken County,9892263359.187359,9931668472.170475,10003065180.92858,9951877783.786184,10043555866.807043,10035024758.053274,10157566834.304289,10215570729.066906,10217468764.871513,10234835035.453545,21145,Kentucky
21225,Union County,2306559033.426636,2303813785.7899776,2300351138.368578,2294032956.8483973,2317530757.59386,2310058125.8492103,2296589402.0045147,2284922037.4970655,2264029744.077291,2249948984.145914,21225,Kentucky
46125,Turner County,1261088049.697517,1261346350.0236568,1266093011.5102484,1265137622.9720993,1259634551.898149,1256309452.2961626,1284627962.827991,1297654423.894537,1317646223.800632,1311701014.0518284,46125,South Dakota
47029,Cocke County,5381367108.623025,5348494958.5972,5419140428.738601,5391990350.735892,5422640638.090836,5429123297.845598,5480394919.758014,5552579353.5017605,5610087662.43684,5632929784.103296,47029,Tennessee
47067,Hancock County,1026445948.496614,1012579142.6470429,1015345281.0051467,1008484974.9215349,1017763806.031964,1016203082.9851016,1023938234.5679458,1030402940.7125959,1026487398.9973814,1035718119.3968397,47067,Tennessee
47071,Hardin County,3933350538.1489844,3904950781.3262305,3959800839.0349436,3948795193.3002257,3967264535.342303,3979214565.789616,4003671602.275395,4022525540.4308805,4019744054.6318736,4013329486.218691,47071,Tennessee
45067,Marion County,4976103659.702032,4948172971.9693,4942963777.499594,4886605492.438105,4913066797.149615,4908738322.401807,4940039241.968398,4891014717.063658,4858800893.653815,4796376191.291377,45067,South Carolina
22117,Washington Parish,7110078444.948081,7113866615.314132,7119161234.219051,7068533791.146909,7122193946.456344,7162709825.303839,7215163737.946728,7290651718.686771,7288827152.033228,7227184714.111423,22117,Louisiana
29207,Stoddard County,4533847086.717833,4506037565.16948,4547319244.087043,4538258545.202708,4579860245.152144,4594467823.573814,4588201434.495711,4589223714.710248,4578437318.131287,4541045077.869075,29207,Missouri
13093,Dooly County,2242840264.6320543,2205695651.812551,2198618330.4325056,2189087155.9541306,2190521707.3170204,2168373736.7512417,2154734370.8749433,2139731027.0432506,2144812643.3249664,2094904172.0126412,13093,Georgia
27145,Stearns County,22763001678.66366,22847788677.983562,23166863463.595123,23239935360.0065,23675348049.909885,24103805618.811737,24455216304.108356,24740454408.879818,24978642306.71025,25200648954.961628,27145,Minnesota
31155,Saunders County,3151059208.469526,3145969277.2669983,3172019800.069707,3179903461.9297514,3207516693.432054,3236800727.6045146,3265154400.736795,3287036955.7208123,3328378742.001264,3375940419.991693,31155,Nebraska
27141,Sherburne County,13407818083.936796,13475091667.533724,13644855668.319279,13718959855.944378,13975454685.970566,14124403957.896162,14500943905.863657,14765410014.676659,15012749785.946005,15213165935.635937,27141,Minnesota
46035,Davison County,2941632828.5688486,2976753233.899774,3043137906.9572916,3037335581.469616,3070205456.268352,3077193340.5399547,3112566916.5941305,3105430977.0907454,3095263938.692912,3093855862.6997747,46035,South Dakota
47025,Claiborne County,4864218333.453725,4846432014.583476,4844586474.472957,4817301661.658871,4854482719.479549,4875518972.722347,4920440849.509706,4948215911.709616,4983024486.826185,5000077851.631965,47025,Tennessee
48337,Montague County,2977267021.544018,2982640321.93842,2970689505.5035667,2952952455.6417155,2977639538.2699776,2974599628.041535,3015974839.476298,3031819603.652912,3063973361.06763,3100583336.8892097,48337,Texas
48049,Brown County,5749184456.4514675,5736137063.2957115,5766587709.81562,5737900240.185644,5774298868.094628,5830536648.855982,5916692466.159819,5910008676.330475,5917048228.940858,5923932156.01842,48049,Texas
55101,Racine County,29504809798.75395,29421552703.495804,29680051015.760185,29652900606.81535,29951071267.826275,30078498794.416252,30306891881.00045,30604983446.84424,30720619753.83765,30713422920.983837,55101,Wisconsin
55115,Shawano County,6332467877.905191,6290278093.805147,6331075149.352958,6307257865.356569,6357371893.094357,6342732668.33228,6369788634.669075,6383715837.455891,6378740701.801897,6398766671.482077,55115,Wisconsin
19009,Audubon County,920751308.316027,906309656.0007225,894547104.2654629,893029362.3266817,887371948.1206322,882398632.6483068,875083777.5602708,867395164.7133182,855953750.9395938,859865073.1427541,19009,Iowa
48207,Haskell County,887683985.173815,899516862.1099775,897597563.2740406,898817374.5675848,893522507.4560722,899394578.9959368,894526627.2216705,890681989.8560721,891625009.4324154,885210441.0192325,48207,Texas
40083,Logan County,6350133982.049662,6426737775.521445,6564892832.360452,6675862855.435124,6870174777.686683,7006347118.905643,7159168330.921895,7311906807.407675,7392086058.196659,7511459611.837111,40083,Oklahoma
36065,Oneida County,35446358500.33409,35355435544.49986,35654527507.01038,35542507694.157295,35765195007.617874,35732277601.25688,35833171925.95937,35947825086.64415,35901870049.92,35776238380.754486,36065,New York
08065,Lake County,1096808380.3882618,1108433011.9942212,1106248959.4607675,1106271918.5704741,1125091066.435395,1149853024.718736,1180569831.4401805,1211227482.2573361,1227529360.2398195,1271492621.803341,08065,Colorado
40121,Pittsburg County,6914694352.95711,6901025740.07079,6946505254.333544,6894893423.919819,6895853362.912144,6909006698.914672,6895989917.905191,6900714613.108443,6863588202.105643,6829794378.270339,40121,Oklahoma
54017,Doddridge County,1237835228.8577878,1245647448.5872686,1265330396.7581038,1302150438.0915575,1302534703.2628443,1344688373.3038375,1333935029.5693002,1331256218.5636117,1338610910.809571,1321713998.891919,54017,West Virginia
54105,Wirt County,864431164.3340858,868722863.1386005,880667515.7764333,889221459.5366141,890293463.8049661,896767932.742212,897015311.9783295,904278995.1407675,909147732.9025732,910712261.7838377,54105,West Virginia
33003,Carroll County,7221359801.823929,7197342504.682618,7274429597.755666,7238061623.360723,7293487023.948352,7323553281.193679,7387816242.939955,7522425958.194853,7627704107.715034,7652110758.2627535,33003,New Hampshire
54095,Tyler County,1391847418.8352144,1376672895.1909707,1380942793.1832056,1371911217.205598,1396945789.061851,1384088067.1097066,1394752263.310158,1375329270.1760721,1367398242.2248306,1344086761.8939955,54095,West Virginia
27079,Le Sueur County,4187168666.9255085,4193719997.170564,4218937331.8136344,4219917871.9530473,4276791433.8983297,4288386280.7133183,4319734566.371106,4408868035.416704,4472675165.757833,4519454579.30763,27079,Minnesota
53017,Douglas County,5815319102.735891,5836066608.977336,5978442087.961354,5999274687.695892,6115654911.211557,6264551315.133183,6434183352.74763,6568291277.010203,6688204514.515937,6794592478.4418955,53017,Washington
36009,Cattaraugus County,12112303780.00903,12048152097.55124,12102391070.631872,12032363552.167583,12097688920.860678,12040237409.86727,12079142552.039728,12061637699.444153,12004004294.386997,11908724485.518013,36009,New York
55027,Dodge County,13397248619.918736,13342405760.201174,13444593034.40614,13393612641.560993,13542147780.788805,13568327495.122345,13591640712.899323,13707187913.72641,13741726522.807043,13742665240.1358,55027,Wisconsin
19105,Jones County,3123880586.708804,3131176081.6827087,3142125301.785643,3125374293.9759817,3159542330.6156206,3157074288.3738146,3171828722.3620763,3222333965.055711,3234350556.237291,3235602179.3423023,19105,Iowa
20007,Barber County,732614848.7945825,743131651.6474944,742329199.7374266,747719791.8576974,750522002.907088,745349501.6451467,726851491.7417607,714233495.9891648,698562145.4844244,692616935.7356207,20007,Kansas
29169,Pulaski County,7981304264.722348,8045234133.222934,8156164774.1851015,8236798367.139684,8234061310.320542,8220475722.539052,8159152974.706998,8105378023.84903,8135080823.908984,8230517085.666095,29169,Missouri
01045,Dale County,7609108138.943566,7565964786.487042,7670226654.118646,7580925190.57842,7598093475.036028,7627317195.006772,7677903559.888037,7711533732.844063,7688564281.196208,7693101414.951873,01045,Alabama
20109,Logan County,418852759.80135447,417530397.81778777,426149123.4983295,422677209.697517,425618706.0124605,430615477.00767493,438319602.7665914,439792791.6222121,439945521.41146725,437129369.4251919,20109,Kansas
06039,Madera County,22797729917.580135,22895489186.19413,23111345109.639008,23056089813.302032,23596005834.482708,23728813238.94176,23946746899.763428,24290659222.56542,24544641995.04758,24614263530.26384,06039,California
29075,Gentry County,1019198316.027088,1029938504.8122799,1032427851.4531828,1026001327.7558465,1038983235.7392325,1028100245.4284424,1030315489.2568848,1036810724.8122799,1032276155.8580587,1028051927.8786457,29075,Missouri
31009,Blaine County,72174340.00902934,71701713.29119638,75956429.31358917,71588572.45327315,75344351.8591422,73700603.7074492,73105114.7268623,74861672.77435666,75097386.3006772,72750592.97878104,31009,Nebraska
49009,Daggett County,162618753.5349887,175405033.35656884,167012630.71963882,173640367.22708806,172830717.32586905,171041023.69841984,167364049.88532734,158319153.48731375,152385113.03512415,148630243.72009027,49009,Utah
56031,Platte County,1308348653.0925508,1312820632.6179683,1331372834.293815,1326673332.0595937,1349278954.2121897,1359366690.6040635,1347311710.136343,1334850829.1561174,1332352795.2845144,1313109090.0449662,56031,Wyoming
37071,Gaston County,31121635808.830704,31229643486.23675,31709978963.01833,31866358340.62591,32374237882.00632,32897817276.281715,33693991834.813545,34329468882.93129,34831106483.58285,35128210518.134895,37071,North Carolina
35019,Guadalupe County,708909050.925508,698148260.993228,700232865.4190519,690144301.6718737,683019614.2006321,672112423.7471783,679566481.365237,689227509.2586907,678066817.1398646,672747418.9435666,35019,New Mexico
30037,Golden Valley County,132722269.59819414,125289309.54040632,126136480.00469527,128859430.41589163,129315510.02762981,126388037.38510159,125989665.80586907,127686819.74248306,128604274.0399097,128447821.15178329,30037,Montana
37101,Johnston County,25620078795.088036,26030891895.186634,26597409664.641808,26994527511.01327,27786689437.68488,28600160479.378784,29684254063.44379,30690785238.81318,31711748800.118465,32751691147.49472,37101,North Carolina
06085,Santa Clara County,269678364497.33633,273531318686.66437,280314762014.59393,284286598598.08575,290883476862.4242,296082518606.9797,299943752926.8298,302026996353.1775,302319704483.5243,301618013280.2774,06085,California
45019,Charleston County,52989252892.82166,53940066776.651924,55614138368.986725,56616355631.06166,58398484542.12081,60151744296.325066,61731825388.93002,62828791959.65255,63554605120.486855,64365656892.53418,45019,South Carolina
53005,Benton County,26644863827.810383,27236990188.23224,27816068038.56867,28074601058.38808,28675291497.672596,29390317475.940403,30096598019.062756,30976166062.37472,31491776039.41273,31977405804.157112,53005,Washington
29001,Adair County,3869178792.3250566,3872949174.552054,3916026752.2618513,3914981016.5244246,3924210619.994221,3917256615.922347,3926522374.818962,3974232728.557652,3985793777.908443,3964985543.7876296,29001,Missouri
39043,Erie County,11623088588.316029,11575977446.656796,11657024055.379503,11584097235.720812,11656693816.509615,11643768334.158014,11665554254.042439,11684047299.813995,11657774052.963251,11619130189.596025,39043,Ohio
17183,Vermilion County,12327014891.918737,12289522707.135712,12333310817.581219,12274393853.504288,12267751886.485598,12232446112.198647,12209176330.575169,12141813144.398735,12000249425.071962,11852557898.680634,17183,Illinois
29189,St. Louis County,150817191997.1106,150957013388.90115,152639020394.1703,152385567749.59964,153845170769.23236,154679953201.17563,155206358220.65552,155697744640.87476,155704886868.27847,155546243639.71826,29189,Missouri
17007,Boone County,8168836754.871332,8171127246.664741,8195820741.296614,8186534050.31079,8259278603.595846,8278416448.7241535,8332427650.889391,8363408549.4241085,8367100457.000451,8377113441.840542,17007,Illinois
06103,Tehama County,9596922336.054174,9559876219.883703,9641280742.511242,9576875517.020317,9656531920.62447,9758454358.396387,9869657116.518284,9978482717.378601,10015800992.076569,10182579770.819323,06103,California
55025,Dane County,73868172114.09482,74873042332.32217,76704096816.5916,77644965682.82005,79385576870.4932,80807999452.82167,82639266029.62347,83997141164.08415,84789329814.33209,85532011674.26819,55025,Wisconsin
48151,Fisher County,597778686.3927765,595803499.7060045,585383083.7460948,587787874.6748532,595681671.6373816,599029854.4523703,603039425.0979685,605457453.7116028,597806485.5310158,599214561.5241535,48151,Texas
22085,Sabine Parish,3657940504.3069973,3686373769.019594,3709663200.3315573,3695341183.5933185,3707557167.4033403,3739880739.4943566,3741581988.8397293,3736675854.6181493,3739380479.109345,3736720780.011196,22085,Louisiana
17137,Morgan County,5360681157.616252,5355891556.389345,5386653040.297245,5331063906.094808,5331458595.942934,5357276797.376072,5386758155.788713,5352062597.406772,5323622424.277382,5265891308.558736,17137,Illinois
13235,Pulaski County,1807227354.744921,1787108597.1673138,1784365997.0676298,1761231198.462122,1769669684.789526,1760625533.0112867,1755767095.823025,1747449610.208939,1733498000.440632,1742415815.0638375,13235,Georgia
37015,Bertie County,3207832329.4808125,3148535443.847946,3125805346.0897517,3095977284.4366593,3123869086.470068,3115202456.917382,3021107751.786907,3010564514.932009,2989188880.5432057,2964312871.331106,37015,North Carolina
37167,Stanly County,9146965153.571106,9137062537.928669,9221842628.831781,9235382794.807043,9320865144.89282,9366620540.78194,9461046188.034311,9612457586.611288,9728240583.700226,9826180091.667358,37167,North Carolina
47143,Rhea County,4810314066.961625,4842809191.175079,4936710336.532009,4954690794.324514,5016242430.001625,5001907010.10745,5051096799.234311,5106066202.945733,5149021001.128307,5189072940.4886675,47143,Tennessee
37079,Greene County,3209795229.94131,3247559283.677472,3232113842.5386906,3200313820.884515,3230888818.906727,3236955236.207675,3278531081.3038383,3276253123.943296,3302094656.796027,3296305899.93535,37079,North Carolina
21131,Leslie County,1702891645.6523702,1696236110.006682,1699105667.7778783,1673192485.9557562,1665263940.0704288,1644589572.0379233,1622466918.5444696,1611323269.944921,1588153267.3711965,1545285176.02456,21131,Kentucky
24039,Somerset County,3995861368.1986456,3964123563.663386,3971545106.217968,3953973941.094718,3931898819.1635213,3968862489.3778787,4019070339.2072234,4047218952.3272233,4006132653.3648753,4007697182.24614,24039,Maryland
17123,Marshall County,1908090239.945824,1884924829.194041,1869778849.30781,1847289801.5176523,1839939825.1969297,1842515092.6862304,1848003974.6167045,1823561582.3198192,1796548514.3555756,1789508134.3898873,17123,Illinois
21143,Lyon County,1257615225.805869,1273271477.076298,1288208839.3224378,1287375775.266095,1293308864.259684,1309305903.1801355,1281361564.0848758,1291090352.3777878,1278376548.880903,1284478211.517833,21143,Kentucky
48095,Concho County,619370591.4582393,622521822.3429346,623056252.5020316,627847012.0263656,628740928.0653726,629159032.068623,643947180.785553,423070037.99620765,419763098.8431602,426490573.032596,48095,Texas
48081,Coke County,501143586.79909706,493005885.49273145,488378487.2733183,484365234.89661396,494658734.5527765,498599262.39819413,506913976.37200904,513404165.0600452,524899439.6641084,529905932.0841535,48081,Texas
47133,Overton County,3335722844.0993233,3345828368.6302485,3380518673.3060045,3346232655.7999096,3375273199.306185,3409541345.9376974,3416341999.7038374,3438010600.6060495,3452602335.1736345,3479668684.819503,47133,Tennessee
26063,Huron County,4995279687.277653,4946059658.314402,4949827310.268893,4913108495.856976,4926290499.720813,4907656762.179685,4897420515.51061,4892733878.651377,4883051091.313409,4847066927.044334,26063,Michigan
26069,Iosco County,3901491153.751693,3864043067.006411,3882166657.266637,3872941769.722077,3910371861.4894805,3915711529.8907447,3932744086.71061,3927190216.020948,3927436850.637291,3931191719.952325,26069,Michigan
13069,Coffee County,6451600836.623025,6490288136.143747,6577399714.295621,6561473455.62149,6594014663.525417,6641861324.050564,6674030346.170654,6701604443.767042,6736079098.2826185,6770185827.894176,13069,Georgia
13299,Ware County,5482229993.823927,5475595679.841806,5474506259.744288,5444234777.015621,5460620341.987179,5458325423.842889,5544789637.836569,5574459591.890924,5567688929.754582,5590687504.309165,13299,Georgia
38037,Grant County,361475669.41760725,356093350.85038376,358428933.50790066,364492455.06528217,365035696.55837476,370202613.172009,370036314.7557562,369307166.5256885,368290098.6495711,355773867.5994582,38037,North Dakota
22051,Jefferson Parish,65320797555.03387,65526157938.65716,66187944430.42022,66145403889.03874,66745562380.23007,67238281380.270874,67905630099.0122,68161006055.092,67882404911.83964,67664778944.455795,22051,Louisiana
22103,St. Tammany Parish,35414348123.59368,35752134707.71937,36462746621.33309,36853340150.6102,37708617993.63359,38461826584.686226,39269578946.51378,39997232062.810295,40370320987.698425,40743304672.99178,22103,Louisiana
19083,Hardin County,2648858675.2686234,2622773196.704289,2647645896.495169,2648472548.5479007,2665037360.0462303,2665736930.3241534,2674713942.219413,2668295071.5586452,2649842566.1970205,2635605353.3775167,19083,Iowa
22023,Cameron Parish,1044414037.3273138,1007295858.5097969,1011379684.2939954,1022498057.1889842,1034216552.2542664,1054521216.5688488,1072623130.1200904,1085259824.1025732,1097204104.430519,1090945988.9054627,22023,Louisiana
39027,Clinton County,6329901008.072234,6326808229.839819,6378357263.985914,6376561696.1358,6428103325.451919,6464485447.622573,6515221150.136343,6564696666.417697,6584319796.8,6566014808.88921,39027,Ohio
27137,St. Louis County,30219305566.374718,30252386871.82158,30559650870.88361,30532069202.986183,30852897030.385193,30947455178.589615,31103426545.92867,31222787606.504017,31241294965.52235,31145076439.324604,27137,Minnesota
39093,Lorain County,45520869617.6614,45568174732.77183,46018004419.80244,46166708794.55783,46815597437.636475,47189554051.40045,47690510449.06185,48049159790.022934,48352077981.24353,48474267686.87025,39093,Ohio
19015,Boone County,3966719845.9774265,3968199239.9978333,3986339832.409571,4003476677.365598,4042455123.218059,4085670993.367043,4108818533.2442436,4132708169.4620314,4116588392.382122,4104385067.108262,19015,Iowa
48373,Polk County,6861998025.209932,6880345456.447855,6941319474.018962,6933734032.37851,7044389370.863026,7202109519.109707,7412547547.709254,7656520562.037021,7815604026.354853,8034325163.955575,48373,Texas
31051,Dixon County,904142150.5733634,905403950.148623,898055132.1253272,885718188.9697516,885680544.303386,891360131.6316028,893126742.0460497,898027498.4581488,891781462.3205419,881768477.4804516,31051,Nebraska
24025,Harford County,37028909248.523705,37243983197.102295,37912019696.30844,37909957016.798195,38335513753.89833,38558857987.47088,38943250157.796844,39362236287.273315,39720572143.30943,39964482195.898506,24025,Maryland
45037,Edgefield County,4071206547.4130926,4059222678.1338153,4050857040.4409933,4046582136.949165,4097963921.2204065,4138049409.838375,4141482520.675395,4194285411.785824,4244879760.645779,4264905730.3259597,45037,South Carolina
51001,Accomack County,5005094189.580136,5015346155.999999,5074133514.868443,5021709883.429706,5069752296.219955,5085496164.417155,5112847289.758916,5108254226.78465,5097391548.046592,5055931532.693092,51001,Virginia
55015,Calumet County,7404664506.365687,7490489298.812099,7573222057.645869,7562190308.851287,7608088133.956118,7697309592.238375,7716011545.22438,7813589416.18781,7843296187.553227,7836568713.363791,55015,Wisconsin
21121,Knox County,4809257120.559819,4812015192.203702,4803557800.807585,4818977138.886501,4849716035.994583,4861613198.437923,4895087373.551242,4914301542.20641,4896975398.356659,4872725200.697066,21121,Kentucky
26067,Ionia County,9639653169.155758,9639729285.843792,9744386257.001175,9746860297.568937,9876568180.849842,9897203084.034311,9983825529.730022,10046780318.636208,10056165837.213182,10122032503.1144,26067,Michigan
37129,New Hanover County,30694327477.814903,31090768588.914852,31884160172.408127,32431298798.560364,33207331143.99169,33902586722.632957,34967420716.236565,35747308330.549164,36337121984.687675,36683978037.66393,37129,North Carolina
47131,Obion County,4804878342.609481,4781372144.207675,4775493577.928669,4724388833.581219,4740236079.823747,4721937421.181038,4751365828.8541765,4747230293.363432,4736454735.138961,4704381893.073048,47131,Tennessee
21035,Calloway County,5639262030.663657,5685870388.504199,5802888172.017697,5852746588.334085,5912532689.158646,5972684563.763432,6024639167.47991,6068952979.486051,6096030332.957472,6101819089.818149,21035,Kentucky
51003,Albemarle County,14979044406.392776,15127250092.738241,15475588642.317291,15577368733.60903,15950245524.59702,16241480838.398193,16554575458.499321,16842782362.31079,16955894656.476027,17104994258.860497,51003,Virginia
47147,Robertson County,10014114180.081264,10079751378.988712,10188228042.749254,10267933715.361807,10463024013.484062,10612732425.269526,10793581332.42799,10991381467.379866,11136160123.949797,11235351255.021942,47147,Tennessee
51043,Clarke County,2115704711.7291195,2141994340.2148983,2172689428.8595934,2170961538.6734085,2201131422.170655,2200048000.3990974,2223328744.480361,2258978326.264199,2270287859.6023474,2287184771.52,51043,Virginia
53023,Garfield County,341393687.7832957,337677331.8576975,336923197.4974266,340731141.65525955,338434527.4325959,343318116.2221219,349349122.7160271,346176628.79999995,350454469.4031603,348107676.0812641,53023,Washington
21109,Jackson County,2035376785.1918736,2020327854.082889,2029622901.357291,2039665050.4718738,2046137326.917562,2058827137.1106095,2078673942.9995487,2097689711.8526413,2096938059.5582845,2085360545.8369298,21109,Kentucky
27031,Cook County,779271482.8171557,786303630.5975621,790068883.2216703,789911354.7716478,806338328.8762077,810397623.5756208,830287451.9404062,845671213.741219,848756918.0857788,854702127.8345824,27031,Minnesota
45073,Oconee County,11225978725.923248,11208411821.679821,11370738477.424467,11414112455.172192,11565973066.311872,11721486161.54763,11904467990.681715,12094770631.862032,12251356310.514853,12445201438.903477,45073,South Carolina
22033,East Baton Rouge Parish,66574335987.57562,66654516479.39756,67560803507.230705,67655922767.802795,68443270520.79495,68835436811.1386,69477390065.63972,69471476047.18591,69161250819.38492,68848501496.02022,22033,Louisiana
28021,Claiborne County,1446657639.3860044,1476300538.9218962,1426547155.3614447,1392626208.3835666,1409554435.6995034,1422869726.5029345,1423527680.809029,1410650226.4328668,1419340601.082799,1406198558.4801807,28021,Mississippi
24037,St. Mary's County,15969101200.198645,16237192614.485962,16594497006.663656,16636574973.694265,16900660705.905912,17148137321.742664,17381907597.291195,17580302683.442707,17635369549.609028,17758967331.228893,24037,Maryland
26081,Kent County,91044608089.84198,91853819451.38168,93923327828.21202,95091405421.90591,97076430687.01978,98447319624.01083,100147474378.31514,101473981577.42952,102218494457.39053,102782507119.08623,26081,Michigan
37147,Pitt County,25497020035.44921,25781068030.98258,26383419965.190063,26560883541.28036,26904699228.98275,27204484267.03205,27557672938.878555,27914026699.811108,28095027385.30023,28277607905.743748,37147,North Carolina
30009,Carbon County,1519435948.7674944,1522944390.3050115,1546735240.2994132,1574491645.6372008,1604988458.583115,1607352998.676298,1630866229.598194,1669149614.259142,1672637826.9594584,1677957225.1557562,30009,Montana
31167,Stanton County,927394971.4130925,932273223.7609029,929017291.0623928,927148171.3256885,937499006.7044696,918399137.1846501,929368213.8148985,933661029.5490745,934023742.1146728,926201097.7083521,31167,Nebraska
13001,Appling County,2768293618.672686,2786404053.9835668,2804134443.635215,2798046970.1417603,2840328301.1062756,2846511996.0216703,2866342668.4821672,2881627395.853002,2898446205.4298873,2876542801.09219,13001,Georgia
19099,Jasper County,5558330134.75395,5528126619.263567,5578374388.986365,5594266146.944288,5671738291.176163,5678191166.139955,5714020201.2893915,5781852994.336795,5818326456.5330925,5817700644.980587,19099,Iowa
28153,Wayne County,3136412951.187359,3112307209.7639728,3144413146.0420766,3116539959.5030246,3145396044.144109,3166962838.9760723,3182405632.5778785,3192951930.6474037,3175367817.4136343,3157688641.0553503,28153,Mississippi
48101,Cottle County,228300422.7900677,227483119.85227993,226496581.38690743,219639832.93110612,219728732.25860044,222337879.94762978,218071001.80225733,214895198.4650113,216217891.39069977,218721137.60072234,48101,Texas
51081,Greensville County,1847240325.670429,1811562655.1739953,1791382052.787359,1780423028.524063,1778126703.875756,1821038396.8469524,1788742168.8487587,1808089128.0303383,1788569417.0611286,1773549939.8009934,51081,Virginia
12105,Polk County,91063784117.41762,92072245512.71297,93870707410.31404,94837037515.52939,97547563532.1145,100202382847.30836,103563971920.81625,107114394459.32208,110549141391.45752,113393454897.59569,12105,Florida
48503,Young County,2796680179.1783295,2770705152.5471787,2787814487.9393225,2795609912.3561172,2809883032.395847,2806339759.2,2815013545.376072,2800983088.6472235,2813961645.841625,2817716515.156659,48503,Texas
01123,Tallapoosa County,6262558423.04289,6249672281.436028,6260762069.205237,6249225426.8359375,6286486696.7534075,6273821831.3228,6312859970.8604965,6347300869.279639,6341817820.204062,6315533734.998826,01123,Alabama
33015,Rockingham County,44586378006.121895,44710924143.75983,45475785331.02772,45611973516.10076,46338467797.189705,46768363599.185555,47343650011.10248,47928505904.0484,48232391521.82682,48464254702.03016,33015,New Hampshire
08105,Rio Grande County,1815380941.2731378,1798278969.3432052,1809837329.7892551,1778442919.0732281,1768900864.872596,1753981663.075395,1763388692.8902934,1765578950.5885327,1763380502.0727768,1762754690.520271,08105,Colorado
19149,Plymouth County,3771033769.3002257,3746301306.233499,3787144859.1494355,3797392978.3671336,3830414590.1287584,3847109710.087584,3916567635.7923245,3916562671.6604967,3915077072.475305,3939014364.358646,19149,Iowa
36123,Yates County,3831581698.8893905,3842306126.556027,3864473995.0168853,3839432225.1694803,3867010418.174628,3882492180.211287,3897746957.3200903,3907498001.4706993,3903656011.6420765,3897710801.8932734,36123,New York
53033,King County,292676159269.544,298007415535.7472,306753700333.7401,311825046943.6324,320632502256.08124,328512792850.09845,336960138911.78326,344431836075.88116,348633983596.9213,352454250219.192,53033,Washington
41017,Deschutes County,23817834187.665916,24100832724.36298,24610950758.25589,25177700931.816162,26064840351.728397,26922506066.26456,28101295015.411285,29185737412.47278,30024091495.898876,30929484359.48641,41017,Oregon
19155,Pottawattamie County,14097098130.257336,14113614293.263748,14171822462.051107,14143312542.869526,14339721562.61201,14456288437.484425,14546051317.078102,14599745352.587269,14591422158.22158,14582347890.710249,19155,Iowa
29229,Wright County,2835485211.3589163,2803461514.198104,2830215868.158555,2792411274.01246,2798196969.65851,2803713112.946275,2828545768.7404065,2845993864.7620764,2845408676.355034,2861366870.943928,29229,Missouri
